1-Methyladenosine_pos-001,1-Methylhistidine_pos-002,1-Methylnicotinamide_pos-003,2-Aminoadipic acid_pos-005,2-Aminooctanoic acid_pos-006,3-Indoleacrylic acid_pos-012,4-Pyridoxic acid_pos-018,5-Hydroxyindoleacetic acid_pos-021,5-Hydroxylysine_pos-023,7-Methylguanosine_pos-028,Acetylcarnitine_pos-029,Acetylcholine_pos-030,AICAR_pos-034,Alanine-Sarcosine_pos-035,Arginine_pos-038,Argininosuccinic acid_pos-039,Asparagine_pos-040,Betaine_pos-042,cAMP_pos-046,Carnitine_pos-047,Carnitine-C12_pos-048,Carnitine-C14_pos-049,Carnitine-C16_pos-050,Carnitine-C18_pos-051,Carnitine-C3_pos-052,Carnitine-C4_pos-053,Carnitine-C5_pos-054,Carnitine-C6_pos-055,Carnitine-C8_pos-056,cGMP_pos-058,Choline_pos-059,Citrulline_pos-060,CMP_pos-061,Creatine_pos-062,Creatinine_pos-063,Cystine_pos-068,Cytidine_pos-069,Cytosine_pos-070,dAMP_pos-071,Glutamine_pos-079,Glycerophosphorylcholine_pos-080,Glycochenodeoxycholate_pos-082,Glycocholic acid_pos-083,GMP_pos-084,GSH_pos-085,GSSG_pos-086,Guanidineacetic acid_pos-087,Guanine_pos-088,Guanosine_pos-089,Histidine_pos-091,Homocysteine_pos-093,Homoserine_pos-094,Hydroxyproline_pos-095,Hypoxanthine_pos-096,Inosine_pos-099,Isoleucine_pos-100,Kynurenic acid_pos-101,Kynurenine_pos-102,Leucine_pos-103,Lysine_pos-105,Methionine_pos-107,Methionine sulfoxide_pos-108,"N,N-Dimethylglycine_pos-110",N-Acetyl-aspartic acid_pos-111,N-Acetylputrescine_pos-114,NAD_pos-115,Neopterin_pos-117,Nicotinamide_pos-118,nicotinate_pos-119,O-Acetyl-serine_pos-123,Ornithine_pos-124,Pantothenic acid_pos-125,Phenylalanine_pos-127,Phosphocholine _pos-128,Proline_pos-132,Purine_pos-134,Pyridoxine_pos-137,Riboflavin_pos-138,S-Adenosyl-methionine_pos-139,SDMA-ADMA_pos-140,Serotonin_pos-142,S-Methyl-5'-thioadenosine_pos-143,Spermidine_pos-144,Thymine_pos-150,Trimethylamine N-oxide_pos-151,Trimethyllysine_pos-152,Tryptophan_pos-154,Tyrosine_pos-155,Uracil_pos-156,Urea_pos-157,Valine-Norvaline_pos-158,Xanthosine_pos-160,NMN_pos-162,Anthranilate_pos-163,NR_pos-175,Tryptamin_pos-176,3-Hydroxy-kynnrenine_pos-177,"1,2,3-Benzenetricarboxylic acid_neg-001",2-Hydroxyisocaproic acid_neg-003,2-Ketohexanoic acid_neg-005,Glycerate-2P_Glycerate-3P_neg-006,3-Methyl-2-oxovaleric acid_neg-008,3-Phenyllactic acid_neg-009,4-Hydroxy-3-methoxyphenylglycol_neg-011,4-Hydroxyphenylpyruvic acid_neg-013,Acetoacetate_neg-015,ADP-ribose_neg-017,AMP_neg-019,Ascorbic acid_neg-020,Cholic acid_neg-023,Citraconic acid_neg-025,Citrate_neg-026,Dihydroorotic acid_neg-031,Fumaric acid_neg-036,G6P-F6P_neg-037,Glucarate_neg-039,Gluconic acid_neg-040,Glucose-Fructose_neg-042,Glucuronic acid_neg-043,Glutamate_neg-044,Glyceric acid_neg-046,Hydroxyglutaric acid_neg-050,IMP_neg-051,Indole-3-carboxylic acid_neg-052,Isocitrate_neg-054,Lactic acid_neg-055,N-Acetyl-Asp-Glu_neg-060,N-Acetyl-D-glucosamine 6-phosphate_neg-061,N-Acetyl-L-alanine_neg-062,Orotic acid_neg-065,Phosphocreatine_neg-067,Pyridoxal 5'-phosphate_neg-071,Pyroglutamic acid_neg-072,Ribose 5-phosphate_neg-074,S-(5'-Adenosyl)-L-homocysteine_neg-075,sn-Glycerol 3-phosphate _neg-077,Sorbitol_neg-078,Succinate_neg-079,Taurine_neg-080,UMP_neg-087,Uridine_neg-088,Xanthine_neg-089,Xanthurenic acid_neg-090,α-D-Galactose 1-phosphate_neg-092,α-Ketoglutaric acid_neg-093,α-ketoisovaleric acid_neg-094,malate_neg-096,label
0.001103344,0.003497106,0.000432065,0.000269789,6.61E-05,0.000161778,0.00030191,0.000291326,2.08E-05,5.19E-05,0.042456878,0.001739227,5.56E-05,0.002525201,0.00318424,3.94E-05,0.000131277,0.024635959,6.68E-05,0.037704193,0.00022972,7.10E-05,0.000426879,0.000146146,0.003464186,0.001125524,0.000902106,0.000967379,0.002731139,1.63E-05,0.017956947,0.007438382,5.15E-05,0.034522053,0.013060999,0.000877819,4.45E-06,7.26E-05,5.69E-05,0.025853687,0.00240418,0.000109952,1.89E-05,0.001625256,8.45E-05,0.000896956,0.000332919,1.00E-05,1.52E-05,0.007513789,0.000212806,0.001984295,0.001330331,0.003218037,2.33E-05,0.089348353,0.000145193,0.00160892,0.153199399,0.005414974,0.008165161,0.000127105,0.004118343,6.64E-05,0.000196466,5.97E-06,4.30E-05,0.000641101,5.12E-05,9.22E-05,0.00278898,7.31E-05,0.123306976,0.000192271,0.099730053,0.000236644,0.00030822,4.35E-05,0.000484232,0.00113419,-1.67E-05,0.000182742,1.83E-05,0.000149951,0.000385271,0.000381727,0.087455538,0.037551362,2.66E-05,0.024444855,0.052955283,1.01E-05,3.03E-06,2.56E-05,0.000116275,9.35E-05,1.86E-05,2.80E-05,0.000152717,0.00222256,0.00027581,0.000138988,0.000187421,1.51E-05,7.10E-05,2.48E-05,3.03E-05,0.001896754,-7.43E-05,-6.52E-06,0.000914713,0.009660412,5.72E-05,0.000192799,9.61E-05,7.03E-05,0.000717871,0.000100158,0.000131732,0.001526157,0.000163093,0.00013444,0.000724859,2.54E-05,0.001422749,0.021205451,0.00012722,0.000128646,0.000252407,8.95E-05,2.81E-05,7.33E-05,0.000235441,0.000157351,7.23E-06,0.000235746,2.08E-05,0.000942654,0.004918618,0.000510471,0.000548476,0.000454429,0.000259429,0.000486681,8.20E-05,0.000117782,0.001079563,0
0.001220525,0.002874018,0.000290444,0.000281124,2.10E-05,9.04E-05,0.000154825,2.50E-05,2.06E-05,6.84E-05,0.039563438,0.002772005,6.95E-05,0.002355945,0.005584295,5.72E-05,0.000116032,0.023284199,4.63E-05,0.046094794,0.000347798,0.000114181,0.000817557,7.92E-05,0.002867219,0.002202722,0.001044453,0.001204887,0.003240498,1.25E-05,0.015186398,0.006789007,4.91E-05,0.027211721,0.01505571,0.001176131,1.08E-05,4.43E-05,8.73E-05,0.030031827,0.001793656,6.10E-05,3.39E-05,0.000331618,2.52E-05,0.000161365,0.000430911,2.29E-05,2.09E-05,0.005468019,0.000174145,0.003384516,0.001509665,0.001962581,1.57E-05,0.087061663,0.000215889,0.001869747,0.144798257,0.006079635,0.010519321,0.000177468,0.003540847,5.44E-05,0.000303468,0.000104554,4.97E-05,0.000465238,5.07E-05,9.83E-05,0.001598306,5.17E-05,0.118257714,0.00018115,0.116947818,0.000238794,0.000274143,2.19E-05,0.000937301,0.000923505,0.000667608,0.00018099,2.01E-05,0.000199734,0.00056969,0.000540249,0.091615047,0.048013629,2.03E-05,0.025333563,0.053033617,7.55E-06,2.82E-05,2.65E-05,9.43E-05,8.88E-05,3.25E-05,3.23E-05,0.000157169,0.002089655,0.000137303,0.000118978,0.000206492,6.74E-06,6.22E-05,2.19E-05,1.95E-05,0.000294212,-9.09E-05,-3.24E-07,0.000849633,0.008438196,1.83E-05,7.76E-05,8.14E-05,5.44E-05,0.000839422,0.000117158,0.000132294,0.000997376,0.000235119,0.000122302,0.000128012,1.67E-05,0.000786129,0.012423936,0.000134208,0.000161074,0.000238536,0.000192812,3.02E-05,1.70E-05,0.000178347,0.000117628,5.32E-06,0.000209601,0.000172823,0.000775016,0.003832305,0.000403324,0.000309947,0.00028636,0.00028694,0.000364692,6.27E-05,0.000108331,0.000394773,0
0.001167625,0.003607074,0.000306576,0.000265556,4.99E-05,3.05E-05,0.000213395,4.68E-05,1.77E-05,7.10E-05,0.066459637,0.002410011,6.92E-05,0.001563732,0.006824269,6.03E-05,0.000109717,0.037813812,2.54E-05,0.035147485,0.000542686,0.000149372,0.000927934,0.000237099,0.002543989,0.001085017,0.000798993,0.001437322,0.004840372,1.06E-05,0.015722278,0.007295649,1.13E-05,0.02371077,0.015575072,0.000888724,8.78E-06,4.12E-05,4.54E-05,0.028041297,0.001361641,4.11E-05,1.31E-05,0.000121332,3.40E-05,0.000201633,0.000699535,1.21E-05,2.07E-05,0.005667486,0.000449227,0.002739924,0.000541533,0.001922997,1.56E-05,0.098704417,0.000109732,0.001346367,0.162460787,0.005956648,0.010108636,0.000141731,0.003465334,7.10E-05,0.000173335,2.92E-05,5.67E-05,0.000397332,3.61E-05,8.76E-05,0.001429219,9.22E-05,0.112344069,0.000137274,0.093019888,0.000245023,0.0002345,2.60E-05,0.000706686,0.001245716,0.000320566,0.000177647,1.65E-05,0.000156361,0.000109319,0.000574704,0.084729386,0.031675528,1.48E-05,0.018810612,0.050472397,1.12E-05,1.15E-05,1.48E-05,0.000107519,8.47E-05,2.32E-05,2.68E-05,0.000263756,0.003151809,9.84E-05,0.000185999,0.000166839,8.84E-06,6.49E-05,0.000271555,8.55E-06,7.16E-05,-3.06E-05,-1.34E-06,0.000791777,0.022962797,2.02E-05,0.000113633,6.56E-05,5.49E-05,0.0014596,0.000113103,0.000126595,0.000716828,0.000167229,0.00017534,4.22E-05,1.44E-05,0.000963831,0.009235478,7.87E-05,0.000136988,0.000247388,0.000162005,2.83E-05,2.30E-05,0.000159493,9.04E-05,4.59E-06,0.000157642,1.87E-05,0.00053979,0.003301512,8.93E-05,0.000318955,0.000221087,0.000266117,0.000232862,6.10E-05,0.000146287,0.000623784,1
0.001096558,0.003671227,0.000508429,0.000229084,2.96E-05,3.23E-05,0.000133707,5.24E-05,1.90E-05,7.00E-05,0.02892308,0.002382199,6.25E-05,0.002072611,0.008951439,5.77E-05,9.73E-05,0.026446255,3.95E-05,0.044627488,9.08E-05,2.44E-05,0.000326484,0.000105627,0.00412093,0.000995036,0.00098751,0.000611216,0.001710753,2.19E-05,0.018726863,0.009024518,3.19E-05,0.012416081,0.015159532,0.001034921,1.68E-05,2.61E-05,6.80E-05,0.02977035,0.002328539,1.24E-05,9.25E-06,0.000218757,5.99E-05,9.89E-05,0.000603809,3.54E-05,2.17E-05,0.006021677,0.000510856,0.003903746,0.00084181,0.002142981,1.73E-05,0.110651984,0.000124912,0.00171061,0.13574555,0.006920506,0.021534211,0.000136254,0.004506455,6.87E-05,0.0001575,3.43E-05,6.30E-05,0.000528245,0.000128013,0.000101415,0.002090134,4.13E-05,0.13959862,0.000140061,0.099775272,0.000317654,0.000249155,2.88E-05,0.000959386,0.000960285,0.000705852,0.000213926,1.71E-05,0.000170995,0.00040947,0.000565224,0.089797355,0.032619114,1.38E-05,0.024710353,0.053383708,1.09E-05,2.31E-05,1.56E-05,0.000136584,9.68E-05,2.25E-05,4.30E-05,0.000178449,0.002147969,0.000182639,0.000161849,0.000172317,8.28E-06,8.57E-05,3.50E-05,2.49E-05,0.000105812,-3.72E-05,-5.02E-06,0.000919485,0.005343814,2.67E-05,0.00010633,7.87E-05,8.65E-05,0.000579099,0.000130782,0.000176483,0.000959164,0.000127788,0.000120663,0.000127739,2.33E-05,0.00096756,0.011181008,8.85E-05,0.000173602,0.000221872,0.000220903,4.30E-05,1.49E-06,0.000127078,0.000156717,6.26E-06,0.000535037,1.11E-05,0.000546165,0.003596827,0.000104494,0.000293812,0.000120096,0.000261386,0.000449618,5.16E-05,0.000137999,0.000315757,1
0.001090737,0.003405792,0.000269925,0.000353956,5.39E-05,3.14E-05,0.001095147,2.44E-05,1.47E-05,8.44E-05,0.03899624,0.00220164,6.40E-05,0.002180703,0.005899485,5.88E-05,0.000108179,0.019800639,6.11E-05,0.040394838,4.50E-05,1.13E-05,0.000140134,3.53E-05,0.004143237,0.001493502,0.000948678,0.000596643,0.001172417,1.72E-05,0.01130025,0.005000895,1.34E-05,0.023298906,0.017172836,0.001003717,0.000437201,7.41E-05,5.63E-05,0.025277866,0.001214368,5.79E-05,3.19E-05,0.000149961,2.87E-05,9.65E-05,0.000477344,2.87E-05,0.0004984,0.005263054,0.000252372,0.002352597,0.001342188,0.001655991,6.74E-05,0.107803973,0.00019023,0.001923266,0.172056096,0.005924265,0.008386504,0.000222953,0.002862005,4.83E-05,0.000305537,2.94E-05,4.51E-05,0.000400534,4.98E-05,0.000112093,0.001411251,7.05E-05,0.117233156,0.000129702,0.124779515,0.000236493,0.000296296,6.11E-05,0.000807546,0.000918405,0.00025366,0.000191578,2.08E-05,0.000190032,0.000568846,0.000562668,0.089837688,0.035749134,4.07E-05,0.019451145,0.057411427,4.33E-05,1.57E-05,1.58E-05,0.000106077,8.05E-05,1.44E-05,2.86E-05,0.000136232,0.002098906,0.000144474,0.000138573,0.000153299,4.98E-06,0.000211054,8.56E-05,2.71E-05,0.000259456,2.20E-05,-4.74E-06,0.000823856,0.004628088,1.37E-05,6.11E-05,7.89E-05,5.76E-05,0.000843772,0.00010172,0.000144383,0.001362504,0.000145061,0.000125089,8.99E-05,1.26E-05,0.000724834,0.011674075,8.89E-05,9.44E-05,0.00018925,0.0002227,2.50E-05,0.000292343,0.000114267,9.35E-05,5.83E-06,0.000167367,1.62E-05,0.000489492,0.002728037,7.55E-05,0.000310099,9.28E-05,0.000274415,0.000367904,3.94E-05,9.80E-05,0.000389806,0
0.001133871,0.005374946,0.000833661,0.000362542,4.90E-05,0.000147619,0.000381107,6.03E-05,1.70E-05,7.94E-05,0.046907809,0.002542789,7.42E-05,0.002095381,0.005871548,3.77E-05,0.00013746,0.021506803,9.40E-05,0.046112447,0.000297358,2.73E-05,0.000428896,8.53E-05,0.006339602,0.00161307,0.001801481,0.000959548,0.003844095,1.69E-05,0.013337911,0.00608805,8.54E-06,0.031759926,0.019427144,0.000978774,0.000249628,5.18E-05,5.29E-05,0.027430372,0.000957753,4.04E-05,1.47E-05,0.000111327,5.83E-05,0.000196529,0.000794556,2.46E-05,0.000254695,0.005625144,0.000411805,0.003271205,0.003436316,0.00197434,4.41E-05,0.084506394,0.000239455,0.002689233,0.151915391,0.006419631,0.010327685,0.000104117,0.003297567,6.40E-05,0.000244207,3.59E-05,5.55E-05,0.000455831,4.56E-05,0.000130263,0.001708555,5.37E-05,0.119837161,0.000117651,0.096648588,0.000251808,0.000328341,3.33E-05,0.000696795,0.000796871,0.000212801,0.000190956,2.35E-05,0.000153543,0.000822566,0.001848926,0.095120142,0.036045121,4.02E-05,0.028527773,0.055510723,2.79E-05,9.56E-06,2.58E-05,0.000117326,9.31E-05,1.82E-05,3.97E-05,0.000175448,0.002488351,0.000143388,0.000142307,0.000205351,8.35E-06,0.000183931,1.64E-05,1.35E-05,0.000143311,-4.24E-05,1.68E-05,0.000831301,0.008117826,1.78E-05,8.40E-05,7.43E-05,6.75E-05,0.000693688,0.000114559,0.000179209,0.000776759,0.000180931,9.27E-05,5.89E-05,2.06E-05,0.000688889,0.010529452,9.06E-05,0.000118184,0.000237309,0.000239757,2.25E-05,5.34E-05,0.000128429,0.000105669,6.05E-06,0.000176792,1.31E-05,0.000468344,0.003085548,6.90E-05,0.00058399,0.000231898,0.000300674,0.000311822,5.63E-05,0.000140173,0.000366584,0
0.001181589,0.003429517,0.000175872,0.000308646,2.54E-05,8.36E-05,0.000144018,2.33E-05,2.02E-05,4.64E-05,0.042204736,0.001617356,4.37E-05,0.002533452,0.00250424,4.94E-05,0.000151542,0.02710826,6.08E-05,0.035060252,6.24E-05,5.90E-06,0.000104499,3.03E-05,0.005937805,0.001993812,0.001050141,0.000842825,0.001443455,1.75E-05,0.016729252,0.006679926,4.28E-05,0.02310879,0.013612838,0.001229006,1.06E-05,0.000101922,8.43E-05,0.024440145,0.00185554,3.96E-05,2.41E-05,0.000582683,4.74E-05,0.000524619,0.00034151,2.52E-05,3.54E-05,0.004966741,0.000299416,0.002864273,0.001953974,0.002875916,2.05E-05,0.093055328,0.000105913,0.001845404,0.158882811,0.007111209,0.009594639,0.000173342,0.004156246,4.88E-05,0.000305597,4.73E-05,5.21E-05,0.000667311,3.34E-05,7.64E-05,0.00266132,6.61E-05,0.116068523,0.000150401,0.134184156,0.00022126,0.000214747,2.23E-05,0.000824021,0.000967653,0.000914748,0.000177697,1.59E-05,0.000117527,0.000475289,0.000552934,0.083755715,0.040778436,1.46E-05,0.022216621,0.05041211,8.59E-06,4.14E-05,2.09E-05,9.79E-05,9.05E-05,1.98E-05,3.74E-05,0.000131604,0.001805589,0.000305756,0.000114247,0.000161191,9.80E-06,0.000163094,5.71E-05,0.000130842,0.000308006,-2.11E-05,-3.43E-06,0.000833275,0.007954675,2.68E-05,0.000167196,9.03E-05,5.97E-05,0.000610553,0.000127437,0.000212777,0.001595605,0.000201589,0.000145432,0.000928566,1.66E-05,0.00132365,0.014404267,0.000107218,0.000107844,0.000178764,0.000277652,1.27E-05,1.64E-05,0.000131545,9.74E-05,1.09E-05,0.000182128,2.03E-05,0.000376306,0.00539523,0.000220776,0.000234119,0.000185558,0.000255724,0.000488233,6.91E-05,9.36E-05,0.000706018,1
0.000906165,0.003142567,0.000242808,0.000162878,4.42E-05,0.000105818,0.00022206,4.14E-05,2.03E-05,8.22E-05,0.053298454,0.001980929,6.31E-05,0.002863422,0.003829492,5.77E-05,0.000113582,0.042887064,9.69E-05,0.041805819,0.000168396,9.16E-06,0.000133964,2.56E-05,0.012473848,0.001229453,0.000916314,0.000593581,0.002830479,2.10E-05,0.015983482,0.010549662,2.88E-05,0.009367621,0.014037298,0.001162239,0.000693868,5.44E-05,6.07E-05,0.032998159,0.001282005,3.90E-05,3.91E-05,0.00015,9.10E-05,0.000538225,0.000627711,2.84E-05,0.000687917,0.006176886,0.000707136,0.002231138,0.001098086,0.002951039,0.000113803,0.095173873,0.000164286,0.001726257,0.157168808,0.005158224,0.008308308,0.000114641,0.004026901,6.58E-05,0.000137737,7.97E-06,3.78E-05,0.000324748,9.76E-05,0.000104777,0.001972262,7.87E-05,0.128048564,0.000176972,0.065602546,0.000226051,0.000263445,5.03E-05,0.000792305,0.001264831,-1.24E-05,0.00017943,2.41E-05,0.00015072,0.000267516,0.00075403,0.09546235,0.039201816,5.23E-05,0.022302905,0.053345159,5.75E-05,6.32E-06,2.14E-05,0.000111019,9.83E-05,1.53E-05,3.99E-05,0.000203202,0.002738046,0.000284123,0.000174333,0.000224981,7.54E-06,0.000207859,4.06E-05,5.31E-05,0.000137785,-2.08E-06,-5.91E-06,0.00094286,0.01305685,1.29E-05,0.000110004,0.000101692,8.70E-05,0.000340128,0.000121373,0.000143355,0.000804604,0.000131725,0.000133983,6.77E-05,1.90E-05,0.001441102,0.012924094,8.49E-05,0.00010171,0.00018337,0.000628156,3.37E-05,7.74E-05,0.000119918,0.000185844,9.02E-06,0.000326263,1.24E-05,0.000795291,0.00287609,7.46E-05,0.000381926,0.000148679,0.000285859,0.000308274,7.99E-05,0.000131379,0.000601784,1
0.001105172,0.005691453,0.000539136,0.000246954,7.81E-05,7.28E-05,0.000458057,3.80E-05,1.90E-05,8.77E-05,0.087671435,0.002312735,7.00E-05,0.002134898,0.003066703,4.73E-05,0.000103061,0.018013992,0.000102507,0.042542587,0.000742774,4.10E-05,0.00059006,7.54E-05,0.00790628,0.001816465,0.001163119,0.003310905,0.010043352,1.98E-05,0.016441767,0.00645267,1.57E-05,0.052348105,0.013501691,0.00116739,9.05E-06,4.77E-05,5.59E-05,0.026938511,0.001828994,2.20E-06,4.36E-06,6.27E-05,4.32E-05,0.000484336,0.000306255,1.70E-05,1.80E-05,0.005908182,0.000224537,0.002248817,0.000897261,0.004654111,3.59E-05,0.073792563,0.000169813,0.00219346,0.141369664,0.007090649,0.007893852,0.00011361,0.003876691,7.52E-05,0.000389661,6.80E-06,4.26E-05,0.000450503,2.67E-05,0.000111352,0.002652052,8.83E-05,0.116977965,0.000142214,0.071878593,0.000220693,0.000270115,3.14E-05,0.000462736,0.001297807,-3.23E-05,0.000175449,1.82E-05,0.000200456,0.001092785,0.000721365,0.08220463,0.036254239,4.25E-05,0.028447707,0.045444422,1.17E-05,3.70E-06,2.02E-05,8.54E-05,8.44E-05,2.12E-05,3.21E-05,0.000133962,0.001956207,0.000267997,0.000125673,0.000163685,1.21E-05,0.000118827,2.82E-05,2.33E-05,0.000172502,-2.86E-05,-6.98E-06,0.000778182,0.011540224,5.96E-05,0.000192097,0.000104271,6.78E-05,0.001232485,0.000101859,0.000236128,0.000993842,0.000202968,0.000133077,0.000115953,2.07E-05,0.001175288,0.017206258,0.000119412,0.000148944,0.000247491,0.000203728,3.20E-05,3.82E-05,0.00020434,0.000166049,1.17E-05,0.000211554,1.35E-05,0.000965626,0.002870967,5.90E-05,0.000811535,0.000391623,0.000246045,0.000575519,7.66E-05,0.000107268,0.001337675,0
0.000804096,0.00476869,0.000148883,0.000560821,0.00013481,0.00010256,0.000152314,2.98E-05,1.78E-05,5.48E-05,0.032490337,0.001689514,4.62E-05,0.002406734,0.005158924,5.10E-05,0.000130595,0.021325217,4.47E-05,0.029188314,0.000118094,8.88E-06,0.000176015,2.71E-05,0.006322491,0.001051982,0.00149646,0.000569259,0.001742344,1.16E-05,0.012983058,0.006414749,9.50E-06,0.022763002,0.01328734,0.000770395,1.96E-06,8.21E-05,4.46E-05,0.024503154,0.000931282,5.18E-05,1.55E-05,6.19E-05,5.50E-05,0.000354629,0.000436819,1.69E-05,1.71E-05,0.006845209,0.000227232,0.003000848,0.001888255,0.002072084,1.38E-05,0.11770239,0.000201283,0.001365266,0.170889945,0.007646627,0.01333804,0.000115104,0.003227036,4.92E-05,0.000106652,1.18E-05,3.22E-05,0.000649568,4.04E-05,5.47E-05,0.001471276,5.44E-05,0.103120616,0.00017019,0.129344567,0.00021849,0.000211693,3.49E-05,0.000661207,0.000831259,8.87E-05,0.000173602,1.33E-05,0.000131623,0.000600818,0.001167491,0.084339827,0.050013706,1.15E-05,0.021028942,0.057262648,8.77E-06,6.00E-06,1.69E-05,8.85E-05,8.61E-05,1.36E-05,2.73E-05,0.000202286,0.002480303,0.000176189,0.000170495,0.00019355,7.86E-06,0.000369457,2.84E-05,2.88E-05,0.000104822,-1.02E-05,-6.93E-06,0.000659611,0.006086808,1.39E-05,7.08E-05,8.07E-05,4.79E-05,0.000228704,9.23E-05,0.000124866,0.000652898,0.000154726,7.96E-05,8.60E-05,1.25E-05,0.000611563,0.011176734,6.47E-05,9.25E-05,0.000172731,0.000192413,2.37E-05,6.84E-05,8.34E-05,0.00010509,8.55E-06,0.000216694,3.89E-05,0.000398417,0.002365745,4.05E-05,0.000147572,4.11E-05,0.000266984,0.00030239,4.69E-05,0.000105364,0.000484308,0
0.000777306,0.001575865,0.000223947,0.000255872,2.77E-05,2.27E-05,0.000122924,2.79E-05,1.89E-05,6.52E-05,0.047393406,0.001553997,5.43E-05,0.002519484,0.004036898,5.44E-05,0.000136572,0.034718548,5.33E-05,0.035718792,4.84E-05,3.29E-06,0.000125211,1.59E-05,0.005253267,0.001585904,0.000654356,0.000823507,0.001842359,3.58E-05,0.013825492,0.006302143,2.67E-05,0.027961246,0.014325755,0.001134886,0.000490192,0.000122771,0.000150357,0.025073359,0.002312924,3.50E-05,8.37E-06,3.15E-05,2.19E-05,0.000140268,0.000348382,8.52E-05,0.000149378,0.00456897,0.000254342,0.00372733,0.000906572,0.002299836,0.000158194,0.101902885,0.000147469,0.001583335,0.154248106,0.008609323,0.011610368,0.000189639,0.003146576,7.11E-05,0.000190549,1.99E-05,4.33E-05,0.000725869,6.10E-05,7.71E-05,0.001810386,6.70E-05,0.117202981,0.000308923,0.135939553,0.000239539,0.000200079,3.76E-05,0.000653687,0.000848154,1.67E-05,0.000207765,1.53E-05,0.000140444,5.16E-05,0.000332811,0.083831936,0.041039459,0.000153149,0.01627496,0.050882612,3.34E-05,4.86E-06,1.35E-05,0.000102564,8.56E-05,1.49E-05,2.45E-05,0.000161781,0.001905058,0.000145211,0.000120448,0.000143296,8.04E-06,0.000195643,2.48E-05,9.58E-06,4.56E-05,-3.56E-05,-6.41E-06,0.000772472,0.005551909,2.61E-05,8.61E-05,0.000107836,5.37E-05,0.000236535,0.000106334,0.000112651,0.000950089,0.000205238,8.67E-05,4.19E-05,1.57E-05,0.000733194,0.010423504,7.71E-05,0.00011995,0.0001687,0.000191286,3.03E-05,4.07E-05,9.96E-05,0.000110691,5.88E-06,0.00034602,2.51E-05,0.000391768,0.002946338,0.000121604,0.000247834,0.000459547,0.000258849,0.000248617,4.77E-05,9.24E-05,0.000358226,1
0.001180413,0.002450045,0.000145061,0.000228343,4.53E-05,6.45E-05,0.000220602,3.72E-05,1.99E-05,9.51E-05,0.051921594,0.001822973,5.32E-05,0.001843769,0.005149462,5.92E-05,0.000102488,0.040300818,5.72E-05,0.023911945,0.000312746,2.18E-05,0.00021835,3.51E-05,0.002962427,0.001459653,0.001169774,0.001436241,0.002477799,1.08E-05,0.016145518,0.00921775,1.82E-05,0.008683732,0.014089838,0.00108167,9.36E-06,0.000569192,5.86E-05,0.03025492,0.000811655,6.30E-05,5.08E-05,0.000164054,3.30E-05,0.000244407,0.000215383,2.57E-05,2.67E-05,0.004867203,0.00021089,0.002631418,0.001414427,0.00210885,1.49E-05,0.126446507,0.000196681,0.00150233,0.180910142,0.006027575,0.010200381,9.58E-05,0.003797658,8.29E-05,0.000241681,6.66E-05,6.39E-05,0.00037894,4.94E-05,7.44E-05,0.001959347,4.82E-05,0.109136481,0.0001199,0.105584918,0.000225173,0.000184881,5.34E-05,0.000979515,0.001285582,0.00014943,0.000186428,1.64E-05,0.000151863,0.000914797,0.000575671,0.065816959,0.038052136,1.70E-05,0.02238792,0.051380862,9.41E-06,1.22E-05,2.21E-05,0.000134855,6.41E-05,1.17E-05,6.74E-05,0.000321173,0.002369552,0.000149711,0.000164034,0.000784974,8.14E-06,0.000204063,0.000289627,2.00E-05,0.000100533,2.26E-05,0.000756329,0.000728936,0.015549624,2.62E-05,0.000148654,5.71E-05,5.57E-05,0.000570487,0.000128961,0.000175288,0.000881708,0.000185811,0.000142614,7.40E-05,2.34E-05,0.00104801,0.010695579,8.58E-05,0.000126159,0.000223264,0.000215025,2.48E-05,1.67E-05,0.000107454,0.000106726,4.45E-06,0.000153948,1.18E-05,0.000473065,0.003153481,9.03E-05,0.000280526,0.00026188,0.000208811,0.00018255,6.35E-05,0.000123403,0.001003771,1
